1542,31,54296,CLIENTE 5,100928909639,287837,20220920,7,R$49.556,23,1412,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,132554,5,Original,0,20231216,R$19.759,75,R$49.119,06,R$61.920,65,R$0,00,R$0,00,R$0,00,130799.45999999999,Aberta,Vencida,0
1542,31,54296,CLIENTE 5,100928909639,287837,20220920,7,R$49.556,23,1412,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,132554,6,Original,0,20230207,R$31.472,96,R$90.235,96,R$72.897,24,R$0,00,R$0,00,R$0,00,194606.16000000003,Aberta,Vencida,0
1542,31,54296,CLIENTE 5,100928909639,287837,20220920,7,R$49.556,23,1412,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,132554,7,Original,0,20230717,R$30.657,65,R$88.970,62,R$48.836,56,R$0,00,R$0,00,R$0,00,168464.83,Aberta,Vencida,0
1542,31,54296,CLIENTE 5,100928909639,287837,20220920,7,R$49.556,23,1412,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,132554,8,Original,0,20240602,R$32.250,79,R$16.638,38,R$53.163,71,R$0,00,R$0,00,R$0,00,102052.88,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,2,Original,0,20241227,R$76.961,47,R$20.178,31,R$41.262,41,R$0,00,R$0,00,R$0,00,138402.19,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,3,Original,0,20231206,R$52.739,41,R$81.948,39,R$8.695,78,R$0,00,R$0,00,R$0,00,143383.58,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,4,Original,0,20221126,R$95.772,33,R$7.034,24,R$85.972,06,R$0,00,R$0,00,R$0,00,188778.63,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,5,Original,0,20220325,R$84.251,51,R$5.410,75,R$77.865,65,R$0,00,R$0,00,R$0,00,167527.90999999997,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,6,Original,0,20221217,R$57.374,13,R$93.619,08,R$998,23,R$0,00,R$0,00,R$0,00,151991.44,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,7,Original,0,20220623,R$76.907,82,R$71.322,18,R$77.701,51,R$0,00,R$0,00,R$0,00,225931.51,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,8,Original,0,20230525,R$94.401,55,R$89.456,48,R$76.449,46,R$0,00,R$0,00,R$0,00,260307.49,Aberta,Vencida,0
350,6,31108,CLIENTE 6,394454624050,78905,20220223,8,R$38.418,90,1691,CDC PESSOA JURIDICA,12,CRÉDITO DIRETO AO CONSUMIDOR,542681,9,Original,0,20220512,R$29.743,65,R$97.976,72,R$56.476,33,R$0,00,R$0,00,R$0,00,184196.7,Aberta,Vencida,0
1168,49,61378,CLIENTE 7,319123650392,443799,20230804,2,R$79.551,55,1954,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,314465,2,Original,0,20221022,R$48.531,61,R$38.627,17,R$49.389,89,R$0,00,R$0,00,R$0,00,136548.66999999998,Aberta,Vencida,0
1168,49,61378,CLIENTE 7,319123650392,443799,20230804,2,R$79.551,55,1954,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,314465,3,Original,0,20231228,R$48.976,57,R$69.820,06,R$64.578,51,R$0,00,R$0,00,R$0,00,183375.14,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,2,Original,0,20221003,R$4.660,29,R$2.087,00,R$72.535,99,R$0,00,R$0,00,R$0,00,79283.28,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,3,Original,0,20220501,R$48.121,78,R$87.599,87,R$32.447,72,R$0,00,R$0,00,R$0,00,168169.37,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,4,Original,0,20221203,R$62.355,20,R$25.814,16,R$34.178,38,R$0,00,R$0,00,R$0,00,122347.73999999999,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,5,Original,0,20230323,R$40.612,86,R$49.700,50,R$15.354,39,R$0,00,R$0,00,R$0,00,105667.75,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,6,Original,0,20220901,R$43.452,61,R$35.545,70,R$19.037,70,R$0,00,R$0,00,R$0,00,98036.01,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,7,Original,0,20220613,R$56.473,79,R$86.517,69,R$20.747,88,R$0,00,R$0,00,R$0,00,163739.36000000002,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,8,Original,0,20220702,R$51.319,37,R$35.488,63,R$13.984,44,R$0,00,R$0,00,R$0,00,100792.44,Aberta,Vencida,0
230,21,30623,CLIENTE 8,449687639633,695456,20240408,8,R$10.098,59,482,CDC PESSOA JURIDICA,19,CRÉDITO DIRETO AO CONSUMIDOR,413041,9,Original,0,20220222,R$72.391,49,R$8.261,21,R$14.915,66,R$0,00,R$0,00,R$0,00,95568.36000000002,Aberta,Vencida,0
1479,22,91476,CLIENTE 9,357114417821,164244,20230526,6,R$20.198,69,695,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,709327,2,Original,0,20220121,R$91.978,67,R$66.886,93,R$9.483,28,R$0,00,R$0,00,R$0,00,168348.87999999998,Aberta,Vencida,0
1479,22,91476,CLIENTE 9,357114417821,164244,20230526,6,R$20.198,69,695,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,709327,3,Original,0,20230326,R$71.784,33,R$79.344,73,R$71.769,04,R$0,00,R$0,00,R$0,00,222898.09999999998,Aberta,Vencida,0
1479,22,91476,CLIENTE 9,357114417821,164244,20230526,6,R$20.198,69,695,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,709327,4,Original,0,20230820,R$94.082,74,R$50.174,92,R$66.610,84,R$0,00,R$0,00,R$0,00,210868.5,Aberta,Vencida,0
1479,22,91476,CLIENTE 9,357114417821,164244,20230526,6,R$20.198,69,695,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,709327,5,Original,0,20220511,R$91.020,26,R$33.598,67,R$84.115,40,R$0,00,R$0,00,R$0,00,208734.33,Aberta,Vencida,0
1479,22,91476,CLIENTE 9,357114417821,164244,20230526,6,R$20.198,69,695,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,709327,6,Original,0,20221216,R$51.239,39,R$75.229,57,R$6.163,54,R$0,00,R$0,00,R$0,00,132632.5,Aberta,Vencida,0
1479,22,91476,CLIENTE 9,357114417821,164244,20230526,6,R$20.198,69,695,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,709327,7,Original,0,20230305,R$569,10,R$11.113,73,R$19.118,48,R$0,00,R$0,00,R$0,00,30801.309999999998,Aberta,Vencida,0
1428,33,61188,CLIENTE 10,513362970403,180651,20231001,3,R$50.393,18,1830,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,430554,2,Original,0,20231115,R$47.197,38,R$80.361,25,R$55.998,70,R$0,00,R$0,00,R$0,00,183557.33000000002,Aberta,Vencida,0
1428,33,61188,CLIENTE 10,513362970403,180651,20231001,3,R$50.393,18,1830,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,430554,3,Original,0,20220522,R$62.607,93,R$62.451,04,R$11.900,14,R$0,00,R$0,00,R$0,00,136959.11,Aberta,Vencida,0
1428,33,61188,CLIENTE 10,513362970403,180651,20231001,3,R$50.393,18,1830,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,430554,4,Original,0,20231205,R$42.730,28,R$53.294,62,R$10.928,27,R$0,00,R$0,00,R$0,00,106953.17,Aberta,Vencida,0
413,4,70842,CLIENTE 11,946598450311,764939,20240306,6,R$42.372,64,599,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,106098,2,Original,0,20230222,R$44.616,91,R$45.062,79,R$76.709,36,R$0,00,R$0,00,R$0,00,166389.06,Aberta,Vencida,0
413,4,70842,CLIENTE 11,946598450311,764939,20240306,6,R$42.372,64,599,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,106098,3,Original,0,20220513,R$71.777,88,R$84.330,46,R$99.986,27,R$0,00,R$0,00,R$0,00,256094.61000000004,Aberta,Vencida,0
413,4,70842,CLIENTE 11,946598450311,764939,20240306,6,R$42.372,64,599,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,106098,4,Original,0,20231024,R$4.891,68,R$33.017,11,R$28.351,34,R$0,00,R$0,00,R$0,00,66260.13,Aberta,Vencida,0
413,4,70842,CLIENTE 11,946598450311,764939,20240306,6,R$42.372,64,599,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,106098,5,Original,0,20220424,R$28.136,79,R$87.971,31,R$40.838,49,R$0,00,R$0,00,R$0,00,156946.59,Aberta,Vencida,0
413,4,70842,CLIENTE 11,946598450311,764939,20240306,6,R$42.372,64,599,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,106098,6,Original,0,20230212,R$38.612,33,R$78.913,71,R$11.460,72,R$0,00,R$0,00,R$0,00,128986.76000000001,Aberta,Vencida,0
413,4,70842,CLIENTE 11,946598450311,764939,20240306,6,R$42.372,64,599,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,106098,7,Original,0,20240513,R$26.582,95,R$75.049,33,R$98.882,44,R$0,00,R$0,00,R$0,00,200514.72,Aberta,Vencida,0
1990,29,11500,CLIENTE 12,293396464352,244864,20220720,5,R$25.397,14,954,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,393547,2,Original,0,20221104,R$4.626,54,R$38.586,51,R$50.397,14,R$0,00,R$0,00,R$0,00,93610.19,Aberta,Vencida,0
1990,29,11500,CLIENTE 12,293396464352,244864,20220720,5,R$25.397,14,954,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,393547,3,Original,0,20230609,R$62.264,46,R$92.952,60,R$45.420,09,R$0,00,R$0,00,R$0,00,200637.15,Aberta,Vencida,0
1990,29,11500,CLIENTE 12,293396464352,244864,20220720,5,R$25.397,14,954,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,393547,4,Original,0,20240924,R$50.524,71,R$52.143,35,R$56.238,44,R$0,00,R$0,00,R$0,00,158906.5,Aberta,Vencida,0
1990,29,11500,CLIENTE 12,293396464352,244864,20220720,5,R$25.397,14,954,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,393547,5,Original,0,20241105,R$16.026,48,R$37.347,45,R$16.089,05,R$0,00,R$0,00,R$0,00,69462.98,Aberta,Vencida,0
1990,29,11500,CLIENTE 12,293396464352,244864,20220720,5,R$25.397,14,954,CDC PESSOA JURIDICA,18,CRÉDITO DIRETO AO CONSUMIDOR,393547,6,Original,0,20220404,R$81.547,36,R$79.788,09,R$8.108,58,R$0,00,R$0,00,R$0,00,169444.03,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,2,Original,0,20240928,R$1.348,15,R$71.397,08,R$49.576,17,R$0,00,R$0,00,R$0,00,122321.4,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,3,Original,0,20240808,R$63.968,24,R$25.656,09,R$97.888,85,R$0,00,R$0,00,R$0,00,187513.18,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,4,Original,0,20231106,R$62.180,31,R$59.527,89,R$58.634,75,R$0,00,R$0,00,R$0,00,180342.95,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,5,Original,0,20240223,R$44.854,32,R$70.112,32,R$36.803,52,R$0,00,R$0,00,R$0,00,151770.16,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,6,Original,0,20230213,R$44.576,91,R$25.016,76,R$73.284,22,R$0,00,R$0,00,R$0,00,142877.89,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,7,Original,0,20240213,R$37.625,56,R$65.691,61,R$3.079,16,R$0,00,R$0,00,R$0,00,106396.33,Aberta,Vencida,0
222,13,36052,CLIENTE 13,984073507745,44358,20230406,7,R$74.155,17,332,CDC PESSOA JURIDICA,16,CRÉDITO DIRETO AO CONSUMIDOR,832128,8,Original,0,20230705,R$81.805,69,R$6.358,50,R$84.057,12,R$0,00,R$0,00,R$0,00,172221.31,Aberta,Vencida,0
732,34,67610,CLIENTE 14,767722459371,638576,20231012,4,R$65.820,79,1356,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,57101,2,Original,0,20230109,R$58.255,23,R$56.664,64,R$68.707,35,R$0,00,R$0,00,R$0,00,183627.22,Aberta,Vencida,0
732,34,67610,CLIENTE 14,767722459371,638576,20231012,4,R$65.820,79,1356,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,57101,3,Original,0,20230723,R$81.430,29,R$87.626,88,R$2.904,88,R$0,00,R$0,00,R$0,00,171962.05,Aberta,Vencida,0
732,34,67610,CLIENTE 14,767722459371,638576,20231012,4,R$65.820,79,1356,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,57101,4,Original,0,20240923,R$52.300,14,R$59.857,41,R$89.799,33,R$0,00,R$0,00,R$0,00,201956.88,Aberta,Vencida,0
732,34,67610,CLIENTE 14,767722459371,638576,20231012,4,R$65.820,79,1356,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,57101,5,Original,0,20240124,R$73.892,04,R$39.805,25,R$6.351,95,R$0,00,R$0,00,R$0,00,120049.23999999999,Aberta,Vencida,0
1018,18,33117,CLIENTE 15,812774523051,259120,20231026,6,R$91.278,12,1476,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,398902,2,Original,0,20230208,R$83.495,29,R$44.272,37,R$69.824,61,R$0,00,R$0,00,R$0,00,197592.27000000002,Aberta,Vencida,0
1018,18,33117,CLIENTE 15,812774523051,259120,20231026,6,R$91.278,12,1476,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,398902,3,Original,0,20240614,R$22.696,00,R$37.896,68,R$39.936,77,R$0,00,R$0,00,R$0,00,100529.45,Aberta,Vencida,0
1018,18,33117,CLIENTE 15,812774523051,259120,20231026,6,R$91.278,12,1476,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,398902,4,Original,0,20220815,R$92.875,37,R$2.770,39,R$40.177,30,R$0,00,R$0,00,R$0,00,135823.06,Aberta,Vencida,0
1018,18,33117,CLIENTE 15,812774523051,259120,20231026,6,R$91.278,12,1476,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,398902,5,Original,0,20220901,R$3.212,42,R$21.211,71,R$29.291,06,R$0,00,R$0,00,R$0,00,53715.19,Aberta,Vencida,0
1018,18,33117,CLIENTE 15,812774523051,259120,20231026,6,R$91.278,12,1476,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,398902,6,Original,0,20240209,R$96.500,69,R$98.082,89,R$60.064,74,R$0,00,R$0,00,R$0,00,254648.32,Aberta,Vencida,0
1018,18,33117,CLIENTE 15,812774523051,259120,20231026,6,R$91.278,12,1476,CDC PESSOA JURIDICA,15,CRÉDITO DIRETO AO CONSUMIDOR,398902,7,Original,0,20240319,R$18.571,65,R$402,35,R$99.815,89,R$0,00,R$0,00,R$0,00,118789.89,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,2,Original,0,20220625,R$53.796,17,R$85.399,18,R$65.924,29,R$0,00,R$0,00,R$0,00,205119.63999999996,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,3,Original,0,20241108,R$68.173,60,R$28.559,11,R$45.752,69,R$0,00,R$0,00,R$0,00,142485.40000000002,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,4,Original,0,20220108,R$28.763,44,R$95.194,74,R$33.178,63,R$0,00,R$0,00,R$0,00,157136.81,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,5,Original,0,20220219,R$51.938,65,R$33.884,54,R$98.948,28,R$0,00,R$0,00,R$0,00,184771.47,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,6,Original,0,20220403,R$34.328,90,R$70.621,39,R$72.986,60,R$0,00,R$0,00,R$0,00,177936.89,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,7,Original,0,20241127,R$10.918,32,R$47.300,08,R$28.992,96,R$0,00,R$0,00,R$0,00,87211.36,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,8,Original,0,20240501,R$66.473,21,R$60.942,88,R$38.317,53,R$0,00,R$0,00,R$0,00,165733.62,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,9,Original,0,20220620,R$97.392,06,R$67.541,30,R$68.340,11,R$0,00,R$0,00,R$0,00,233273.46999999997,Aberta,Vencida,0
1350,45,31408,CLIENTE 16,47185390316,529187,20241208,9,R$24.363,19,157,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,111029,10,Original,0,20241009,R$77.036,30,R$58.654,38,R$79.795,34,R$0,00,R$0,00,R$0,00,215486.02,Aberta,Vencida,0
645,23,32969,CLIENTE 17,566152297181,866971,20240927,3,R$42.325,83,63,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,377696,2,Original,0,20220927,R$71.213,53,R$22.153,61,R$90.826,13,R$0,00,R$0,00,R$0,00,184193.27000000002,Aberta,Vencida,0
645,23,32969,CLIENTE 17,566152297181,866971,20240927,3,R$42.325,83,63,CDC PESSOA JURIDICA,13,CRÉDITO DIRETO AO CONSUMIDOR,377696,3,Original,0,20240423,R$25.943,63,R$26.672,28,R$31.478,92,R$0,00,R$0,00,R$0,00,84094.83,Aberta,Vencida,0
